CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Code,RFM_Total,Segment,FirstPurchaseDate,LastPurchaseDate,UnitsPurchased,ActiveLifespanDays,AverageOrderValue
17904,22,1,191.67,4,1,1,411,6,Promising,2011-11-18 12:57:00,2011-11-18 12:57:00,63,0,191.67
17905,72,13,2171.27,3,5,4,354,12,Loyal Customers,2010-01-28 17:54:00,2011-09-29 17:33:00,1276,609,167.020769231
17906,248,1,72.9,2,1,1,211,4,Hibernating,2011-04-06 17:25:00,2011-04-06 17:25:00,26,0,72.9
17907,641,1,291.76,1,1,2,112,4,Lost,2010-03-09 12:33:00,2010-03-09 12:33:00,1046,0,291.76
17908,374,5,1168.26,2,4,3,243,9,At Risk,2009-12-14 12:24:00,2010-12-01 11:45:00,683,352,233.652
17909,738,1,132.55,1,1,1,111,3,Lost,2009-12-02 13:10:00,2009-12-02 13:10:00,41,0,132.55
17910,727,1,261.7,1,1,1,111,3,Lost,2009-12-13 16:04:00,2009-12-13 16:04:00,121,0,261.7
17911,10,1,366.23,5,1,2,512,8,New Customers,2011-11-30 14:52:00,2011-11-30 14:52:00,223,0,366.23
17912,311,6,372.55,2,4,2,242,8,At Risk,2010-11-29 13:53:00,2011-02-02 14:25:00,211,65,62.0916666667
17913,59,14,3475.44,4,5,5,455,14,Champions,2009-12-03 13:02:00,2011-10-12 10:45:00,1735,678,248.245714286
17914,4,1,336.43,5,1,2,512,8,New Customers,2011-12-06 11:58:00,2011-12-06 11:58:00,473,0,336.43
17915,552,1,242.13,1,1,1,111,3,Lost,2010-06-06 13:22:00,2010-06-06 13:22:00,191,0,242.13
17916,629,2,43.87,1,2,1,121,4,Lost,2009-12-06 14:10:00,2010-03-21 12:26:00,90,105,21.935
17917,46,3,341.28,4,3,2,432,9,Potential Loyalists,2010-12-12 12:08:00,2011-10-25 13:20:00,187,317,113.76
17918,501,3,388.44,1,3,2,132,6,At Risk,2010-07-22 14:20:00,2010-07-27 11:51:00,351,5,129.48
17919,89,2,1840.32,3,2,4,324,9,Promising,2010-09-27 10:40:00,2011-09-12 13:41:00,1452,350,920.16
17920,5,54,23768.65,5,5,5,555,15,Champions,2009-12-06 10:37:00,2011-12-05 14:29:00,12362,729,440.160185185
17921,65,10,2423.5,3,5,4,354,12,Loyal Customers,2010-07-15 20:05:00,2011-10-06 18:56:00,1002,448,242.35
17922,544,1,170.4,1,1,1,111,3,Lost,2010-06-14 16:32:00,2010-06-14 16:32:00,49,0,170.4
17923,283,3,497,2,3,2,232,7,At Risk,2010-06-13 13:58:00,2011-03-02 15:15:00,140,262,165.666666667
17924,12,8,3257.7,5,4,5,545,14,Champions,2010-10-21 12:17:00,2011-11-28 09:11:00,1208,403,407.2125
17925,373,1,244.08,2,1,1,211,4,Hibernating,2010-12-02 10:10:00,2010-12-02 10:10:00,72,0,244.08
17926,134,5,1035.49,3,4,3,343,10,Loyal Customers,2010-05-09 14:07:00,2011-07-29 14:39:00,572,446,207.098
17927,722,1,294,1,1,2,112,4,Lost,2009-12-18 11:03:00,2009-12-18 11:03:00,108,0,294
17928,46,3,313.16,4,3,2,432,9,Potential Loyalists,2010-05-17 15:30:00,2011-10-25 13:52:00,150,526,104.386666667
17929,12,12,3082.1,5,5,5,555,15,Champions,2009-12-09 11:40:00,2011-11-28 16:01:00,434,719,256.841666667
17930,36,13,4275.22,4,5,5,455,14,Champions,2010-03-04 10:41:00,2011-11-04 10:23:00,3795,610,328.863076923
17931,135,14,3437.29,3,5,5,355,13,Loyal Customers,2010-02-16 15:47:00,2011-07-28 18:33:00,1937,527,245.520714286
17932,30,3,1331.57,4,3,4,434,11,Potential Loyalists,2011-05-12 13:58:00,2011-11-10 19:49:00,789,182,443.856666667
17933,633,1,105.99,1,1,1,111,3,Lost,2010-03-17 15:11:00,2010-03-17 15:11:00,57,0,105.99
17934,52,3,1049.15,4,3,3,433,10,Potential Loyalists,2010-10-29 12:23:00,2011-10-19 11:16:00,628,355,349.716666667
17935,139,7,683.24,3,4,3,343,10,Loyal Customers,2009-12-04 14:33:00,2011-07-24 13:18:00,243,597,97.6057142857
17936,6,1,389.84,5,1,2,512,8,New Customers,2011-12-04 13:32:00,2011-12-04 13:32:00,262,0,389.84
17937,9,7,4301.22,5,4,5,545,14,Champions,2010-12-12 14:43:00,2011-12-01 11:45:00,1754,354,614.46
17938,421,1,144.29,1,1,1,111,3,Lost,2010-10-15 14:27:00,2010-10-15 14:27:00,53,0,144.29
17939,160,1,99.14,3,1,1,311,5,Need Attention,2011-07-03 12:27:00,2011-07-03 12:27:00,40,0,99.14
17940,50,14,28475.98,4,5,5,455,14,Champions,2009-12-03 12:31:00,2011-10-21 13:27:00,85578,687,2033.99857143
17941,131,4,1433.28,3,3,4,334,10,Promising,2010-01-06 15:37:00,2011-08-01 08:30:00,1108,572,358.32
17942,8,1,77.5,5,1,1,511,7,New Customers,2011-12-02 10:45:00,2011-12-02 10:45:00,38,0,77.5
17944,424,1,75.41,1,1,1,111,3,Lost,2010-10-12 16:25:00,2010-10-12 16:25:00,85,0,75.41
17945,697,3,359.5,1,3,2,132,6,At Risk,2010-01-12 11:33:00,2010-01-12 11:40:00,243,0,119.833333333
17946,234,2,149.58,2,2,1,221,5,Hibernating,2011-03-25 14:34:00,2011-04-20 17:00:00,75,26,74.79
17947,38,1,176.68,4,1,1,411,6,Promising,2011-11-02 13:05:00,2011-11-02 13:05:00,168,0,176.68
17948,148,1,358.56,3,1,2,312,6,Need Attention,2011-07-15 12:58:00,2011-07-15 12:58:00,144,0,358.56
17949,2,116,107833.48,5,5,5,555,15,Champions,2009-12-02 11:07:00,2011-12-08 18:46:00,60440,736,929.598965517
17950,73,7,1169.64,3,4,3,343,10,Loyal Customers,2010-01-04 17:39:00,2011-09-28 15:18:00,661,632,167.091428571
17951,40,4,1340.58,4,3,4,434,11,Potential Loyalists,2010-10-31 15:15:00,2011-10-31 12:30:00,780,365,335.145
17952,379,4,819.61,2,3,3,233,8,At Risk,2010-06-16 11:54:00,2010-11-26 13:54:00,504,163,204.9025
17953,541,1,150.32,1,1,1,111,3,Lost,2010-06-17 15:08:00,2010-06-17 15:08:00,74,0,150.32
17954,6,19,3834.82,5,5,5,555,15,Champions,2009-12-09 13:22:00,2011-12-04 14:15:00,3200,725,201.832631579
17955,199,6,949.9,2,4,3,243,9,At Risk,2010-02-12 16:27:00,2011-05-25 12:00:00,681,467,158.316666667
17956,250,1,12.75,2,1,1,211,4,Hibernating,2011-04-04 13:47:00,2011-04-04 13:47:00,1,0,12.75
17957,67,1,110.72,3,1,1,311,5,Need Attention,2011-10-04 14:58:00,2011-10-04 14:58:00,275,0,110.72
17958,117,2,973.88,3,2,3,323,8,Promising,2009-12-11 15:37:00,2011-08-15 12:19:00,284,612,486.94
17959,593,1,140.75,1,1,1,111,3,Lost,2010-04-26 14:12:00,2010-04-26 14:12:00,49,0,140.75
17960,172,3,135.08,3,3,1,331,7,Need Attention,2010-03-08 12:22:00,2011-06-21 14:15:00,60,470,45.0266666667
17961,22,100,2867.99,4,5,4,454,13,Champions,2009-12-01 14:48:00,2011-11-18 16:55:00,1492,717,28.6799
17962,143,4,686.37,3,3,3,333,9,Promising,2010-01-13 15:24:00,2011-07-20 14:16:00,650,553,171.5925
17963,472,4,651.51,1,3,3,133,7,At Risk,2010-01-19 17:25:00,2010-08-25 15:58:00,344,218,162.8775
17964,32,2,471.7,4,2,2,422,8,Potential Loyalists,2010-12-02 13:32:00,2011-11-08 10:44:00,301,341,235.85
17965,38,29,7080.43,4,5,5,455,14,Champions,2009-12-14 13:19:00,2011-11-02 09:31:00,4460,688,244.152758621
17966,38,10,1974.42,4,5,4,454,13,Champions,2010-01-18 13:24:00,2011-11-02 10:26:00,3943,653,197.442
17967,372,2,234.22,2,2,1,221,5,Hibernating,2010-10-19 13:19:00,2010-12-03 11:19:00,118,45,117.11
17968,374,4,610.69,2,3,3,233,8,At Risk,2010-07-15 15:01:00,2010-12-01 12:23:00,365,139,152.6725
17969,167,20,2369.94,3,5,4,354,12,Loyal Customers,2009-12-06 13:53:00,2011-06-26 13:00:00,1017,567,118.497
17970,212,1,582.59,2,1,2,212,5,Hibernating,2011-05-12 20:03:00,2011-05-12 20:03:00,525,0,582.59
17971,549,1,161.94,1,1,1,111,3,Lost,2010-06-09 14:04:00,2010-06-09 14:04:00,62,0,161.94
17972,242,1,136.04,2,1,1,211,4,Hibernating,2011-04-12 12:16:00,2011-04-12 12:16:00,37,0,136.04
17973,52,1,337.04,4,1,2,412,7,Promising,2011-10-19 10:34:00,2011-10-19 10:34:00,176,0,337.04
17974,25,6,1858.06,4,4,4,444,12,Champions,2010-10-28 20:03:00,2011-11-15 11:37:00,1243,383,309.676666667
17975,16,24,6711.43,5,5,5,555,15,Champions,2010-08-06 11:24:00,2011-11-24 13:27:00,2183,475,279.642916667
17976,373,1,353.19,2,1,2,212,5,Hibernating,2010-12-02 13:49:00,2010-12-02 13:49:00,106,0,353.19
17977,30,2,1565.63,4,2,4,424,10,Potential Loyalists,2010-11-04 14:26:00,2011-11-10 13:28:00,2062,371,782.815
17978,366,4,1160.84,2,3,3,233,8,At Risk,2009-12-08 13:27:00,2010-12-09 14:05:00,1298,366,290.21
17979,36,4,754.31,4,3,3,433,10,Potential Loyalists,2011-03-25 11:34:00,2011-11-04 12:05:00,393,224,188.5775
17980,166,4,1033.42,3,3,3,333,9,Promising,2010-11-11 14:42:00,2011-06-27 12:01:00,782,228,258.355
17981,411,1,239.12,1,1,1,111,3,Lost,2010-10-25 10:40:00,2010-10-25 10:40:00,260,0,239.12
17982,681,1,138.18,1,1,1,111,3,Lost,2010-01-28 09:38:00,2010-01-28 09:38:00,117,0,138.18
17983,396,1,171.71,2,1,1,211,4,Hibernating,2010-11-09 13:23:00,2010-11-09 13:24:00,108,0,171.71
17984,146,5,1187.77,3,4,3,343,10,Loyal Customers,2009-12-01 11:51:00,2011-07-17 15:59:00,972,593,237.554
17985,23,1,634.95,4,1,3,413,8,Promising,2011-11-17 14:24:00,2011-11-17 14:24:00,183,0,634.95
17986,57,1,20.8,4,1,1,411,6,Promising,2011-10-14 14:22:00,2011-10-14 14:22:00,10,0,20.8
17987,186,5,1003.64,3,4,3,343,10,Loyal Customers,2010-06-07 11:23:00,2011-06-07 14:22:00,1015,365,200.728
17988,12,13,485.69,5,5,2,552,12,Loyal Customers,2009-12-07 13:35:00,2011-11-28 11:00:00,179,721,37.3607692308
17989,380,1,228.83,2,1,1,211,4,Hibernating,2010-11-25 13:49:00,2010-11-25 13:49:00,329,0,228.83
17990,237,6,1527.61,2,4,4,244,10,At Risk,2009-12-07 15:19:00,2011-04-17 11:44:00,777,496,254.601666667
17991,226,3,318.9,2,3,2,232,7,At Risk,2010-04-27 12:46:00,2011-04-28 15:58:00,99,366,106.3
17992,390,1,254.13,2,1,1,211,4,Hibernating,2010-11-15 13:04:00,2010-11-15 13:04:00,131,0,254.13
17993,618,1,235.19,1,1,1,111,3,Lost,2010-04-01 14:23:00,2010-04-01 14:23:00,112,0,235.19
17994,122,11,2307.32,3,5,4,354,12,Loyal Customers,2010-03-29 10:37:00,2011-08-10 11:41:00,2191,499,209.756363636
17995,282,3,495.48,2,3,2,232,7,At Risk,2010-11-17 17:01:00,2011-03-03 12:30:00,263,106,165.16
17996,380,3,469.73,2,3,2,232,7,At Risk,2010-06-11 11:48:00,2010-11-25 11:00:00,527,167,156.576666667
17997,75,8,1970.67,3,4,4,344,11,Loyal Customers,2011-06-28 17:28:00,2011-09-26 16:13:00,2298,90,246.33375
17998,381,3,639.24,2,3,3,233,8,At Risk,2009-12-01 13:07:00,2010-11-24 15:31:00,561,358,213.08
17999,38,3,540.56,4,3,2,432,9,Potential Loyalists,2010-11-26 13:16:00,2011-11-02 15:56:00,301,341,180.186666667
18000,565,1,124.25,1,1,1,111,3,Lost,2010-05-24 17:34:00,2010-05-24 17:34:00,109,0,124.25
18001,13,6,953.84,5,4,3,543,12,Loyal Customers,2009-12-02 15:38:00,2011-11-27 16:02:00,893,725,158.973333333
18002,376,4,243.17,2,3,1,231,6,At Risk,2009-12-08 11:07:00,2010-11-29 10:57:00,71,356,60.7925
18003,377,1,358.61,2,1,2,212,5,Hibernating,2010-11-28 15:09:00,2010-11-28 15:09:00,299,0,358.61
18004,363,1,169.47,2,1,1,211,4,Hibernating,2010-12-12 13:47:00,2010-12-12 13:47:00,78,0,169.47
18005,4,2,249.72,5,2,1,521,8,Potential Loyalists,2011-10-23 14:40:00,2011-12-06 11:51:00,93,44,124.86
18006,24,4,997.86,4,3,3,433,10,Potential Loyalists,2009-12-17 12:27:00,2011-11-16 16:52:00,403,699,249.465
18007,393,1,220.32,2,1,1,211,4,Hibernating,2010-11-12 11:08:00,2010-11-12 11:08:00,252,0,220.32
18008,71,23,19787.13,3,5,5,355,13,Loyal Customers,2010-01-06 12:35:00,2011-09-30 15:17:00,7830,632,860.31
18009,236,8,2155.83,2,4,4,244,10,At Risk,2010-02-25 11:49:00,2011-04-18 13:36:00,653,417,269.47875
18010,257,1,174.8,2,1,1,211,4,Hibernating,2011-03-28 12:27:00,2011-03-28 12:27:00,60,0,174.8
18011,374,2,424.24,2,2,2,222,6,Hibernating,2010-05-21 13:28:00,2010-12-01 17:35:00,127,194,212.12
18012,724,1,115.3,1,1,1,111,3,Lost,2009-12-16 13:16:00,2009-12-16 13:16:00,63,0,115.3
18013,156,2,187.29,3,2,1,321,6,Need Attention,2011-07-07 14:08:00,2011-07-07 14:11:00,285,0,93.645
18014,29,1,158.47,4,1,1,411,6,Promising,2011-11-11 15:28:00,2011-11-11 15:28:00,67,0,158.47
18015,5,1,120.03,5,1,1,511,7,New Customers,2011-12-05 14:49:00,2011-12-05 14:49:00,157,0,120.03
18016,33,7,1960.46,4,4,4,444,12,Champions,2010-01-27 16:00:00,2011-11-07 13:25:00,1209,649,280.065714286
18017,82,4,688,3,3,3,333,9,Promising,2010-10-04 15:11:00,2011-09-19 16:15:00,400,350,172
18018,109,4,297.99,3,3,2,332,8,Need Attention,2010-10-15 11:05:00,2011-08-23 17:37:00,186,312,74.4975
18019,52,1,38.45,4,1,1,411,6,Promising,2011-10-19 12:10:00,2011-10-19 12:10:00,7,0,38.45
18020,544,1,190.48,1,1,1,111,3,Lost,2010-06-14 12:31:00,2010-06-14 12:31:00,67,0,190.48
18021,510,2,227.06,1,2,1,121,4,Lost,2010-07-15 18:47:00,2010-07-18 10:52:00,169,3,113.53
18022,36,5,1651.16,4,4,4,444,12,Champions,2010-06-11 13:59:00,2011-11-04 12:45:00,1387,511,330.232
18024,153,2,389.78,3,2,2,322,7,Need Attention,2011-07-10 12:28:00,2011-07-10 12:40:00,184,0,194.89
18025,380,6,1177.72,2,4,3,243,9,At Risk,2010-03-30 17:33:00,2010-11-25 12:37:00,1053,240,196.286666667
18026,501,2,2074.07,1,2,4,124,7,Lost,2010-07-22 16:21:00,2010-07-27 10:37:00,530,5,1037.035
18027,99,1,115.31,3,1,1,311,5,Need Attention,2011-09-02 10:38:00,2011-09-02 10:38:00,78,0,115.31
18028,584,1,192.05,1,1,1,111,3,Lost,2010-05-05 13:28:00,2010-05-05 13:28:00,133,0,192.05
18029,643,1,433.77,1,1,2,112,4,Lost,2010-03-07 15:30:00,2010-03-07 15:30:00,253,0,433.77
18030,5,2,230.65,5,2,1,521,8,Potential Loyalists,2011-10-28 13:55:00,2011-12-05 16:37:00,67,38,115.325
18031,379,1,462.1,2,1,2,212,5,Hibernating,2010-11-26 11:00:00,2010-11-26 11:00:00,300,0,462.1
18032,335,1,73.5,2,1,1,211,4,Hibernating,2011-01-09 15:32:00,2011-01-09 15:32:00,42,0,73.5
18033,66,1,97.97,3,1,1,311,5,Need Attention,2011-10-05 17:28:00,2011-10-05 17:28:00,253,0,97.97
18034,22,3,792.85,4,3,3,433,10,Potential Loyalists,2010-11-29 12:36:00,2011-11-18 12:22:00,991,354,264.283333333
18035,36,5,1276.74,4,4,4,444,12,Champions,2010-11-19 13:42:00,2011-11-04 12:39:00,1161,350,255.348
18036,33,11,1563.64,4,5,4,454,13,Champions,2009-12-18 12:04:00,2011-11-07 14:40:00,748,689,142.149090909
18037,155,15,167.42,3,5,1,351,9,Loyal Customers,2009-12-01 13:48:00,2011-07-08 13:39:00,37,584,11.1613333333
18038,557,1,149.41,1,1,1,111,3,Lost,2010-06-01 15:59:00,2010-06-01 15:59:00,85,0,149.41
18039,375,4,579.17,2,3,2,232,7,At Risk,2010-03-09 11:19:00,2010-11-30 13:07:00,570,266,144.7925
18040,20,2,357.2,5,2,2,522,9,Potential Loyalists,2011-04-08 08:27:00,2011-11-20 14:20:00,148,226,178.6
18041,12,38,8118.09,5,5,5,555,15,Champions,2010-01-14 10:04:00,2011-11-28 11:39:00,7381,683,213.633947368
18042,54,2,281.15,4,2,1,421,7,Potential Loyalists,2010-06-16 10:53:00,2011-10-17 11:49:00,69,488,140.575
18043,25,3,559.51,4,3,2,432,9,Potential Loyalists,2010-12-08 12:35:00,2011-11-15 12:48:00,282,342,186.503333333
18044,5,18,3505.61,5,5,5,555,15,Champions,2010-05-28 15:31:00,2011-12-05 14:26:00,1598,556,194.756111111
18045,46,1,189.4,4,1,1,411,6,Promising,2011-10-25 13:07:00,2011-10-25 13:07:00,142,0,189.4
18046,650,1,189.63,1,1,1,111,3,Lost,2010-02-28 11:36:00,2010-02-28 11:36:00,44,0,189.63
18047,382,2,342.69,2,2,2,222,6,Hibernating,2010-11-23 12:57:00,2010-11-23 13:11:00,138,0,171.345
18048,204,3,401.73,2,3,2,232,7,At Risk,2010-08-03 13:03:00,2011-05-20 14:58:00,258,290,133.91
18049,438,2,556.1,1,2,2,122,5,Lost,2010-04-28 13:24:00,2010-09-28 14:26:00,423,153,278.05
18050,360,2,412.06,2,2,2,222,6,Hibernating,2010-11-11 15:51:00,2010-12-15 14:25:00,250,34,206.03
18051,635,7,2282.28,1,4,4,144,9,At Risk,2009-12-09 12:17:00,2010-03-15 13:58:00,1661,96,326.04
18052,565,1,10877.18,1,1,5,115,7,Lost,2010-05-24 11:11:00,2010-05-24 11:11:00,17766,0,10877.18
18053,71,3,571.07,3,3,2,332,8,Need Attention,2010-06-30 12:36:00,2011-09-30 09:05:00,409,457,190.356666667
18054,393,1,176.5,2,1,1,211,4,Hibernating,2010-11-12 08:18:00,2010-11-12 08:18:00,96,0,176.5
18055,8,14,10195.09,5,5,5,555,15,Champions,2010-10-22 13:27:00,2011-12-02 14:25:00,3545,406,728.220714286
18056,289,2,554.6,2,2,2,222,6,Hibernating,2010-03-31 12:29:00,2011-02-24 14:27:00,334,330,277.3
18057,394,3,1182.39,2,3,3,233,8,At Risk,2010-01-18 12:42:00,2010-11-11 16:55:00,937,297,394.13
18058,10,3,774.06,5,3,3,533,11,Potential Loyalists,2010-02-10 09:38:00,2011-11-30 08:38:00,394,658,258.02
18059,24,3,306.46,4,3,2,432,9,Potential Loyalists,2011-10-03 09:30:00,2011-11-16 16:49:00,258,44,102.153333333
18060,409,2,1185.46,2,2,3,223,7,Hibernating,2010-05-24 08:34:00,2010-10-27 16:41:00,902,156,592.73
18061,22,28,6083.81,4,5,5,455,14,Champions,2009-12-04 11:36:00,2011-11-18 11:20:00,3359,714,217.278928571
18062,174,6,1632.67,3,4,4,344,11,Loyal Customers,2010-04-21 08:55:00,2011-06-19 14:47:00,831,424,272.111666667
18063,391,2,186.6,2,2,1,221,5,Hibernating,2010-03-16 13:05:00,2010-11-14 10:46:00,48,243,93.3
18064,134,11,4495.03,3,5,5,355,13,Loyal Customers,2010-02-01 15:01:00,2011-07-29 16:39:00,2709,543,408.639090909
18065,6,28,5846.63,5,5,5,555,15,Champions,2009-12-09 16:00:00,2011-12-04 10:30:00,2264,725,208.808214286
18066,76,3,1440.4,3,3,4,334,10,Promising,2010-10-20 11:42:00,2011-09-25 15:30:00,535,340,480.133333333
18067,41,1,396.33,4,1,2,412,7,Promising,2011-10-30 15:58:00,2011-10-30 15:58:00,189,0,396.33
18068,290,1,101.7,2,1,1,211,4,Hibernating,2011-02-23 14:50:00,2011-02-23 14:50:00,6,0,101.7
18069,27,11,4524.66,4,5,5,455,14,Champions,2010-02-28 16:14:00,2011-11-13 16:03:00,3225,623,411.332727273
18070,670,1,314.1,1,1,2,112,4,Lost,2010-02-08 13:28:00,2010-02-08 13:28:00,86,0,314.1
18071,258,6,1169.68,2,4,3,243,9,At Risk,2009-12-05 10:31:00,2011-03-27 11:59:00,678,477,194.946666667
18072,186,1,247.44,3,1,1,311,5,Need Attention,2011-06-07 10:44:00,2011-06-07 10:44:00,288,0,247.44
18073,115,12,3877.52,3,5,5,355,13,Loyal Customers,2011-05-26 19:38:00,2011-08-17 14:02:00,3108,83,323.126666667
18074,374,2,1019.44,2,2,3,223,7,Hibernating,2010-07-22 10:31:00,2010-12-01 09:53:00,361,132,509.72
18075,24,20,5783.29,4,5,5,455,14,Champions,2010-07-29 11:47:00,2011-11-16 15:21:00,3281,475,289.1645
18076,381,1,151.49,2,1,1,211,4,Hibernating,2010-11-24 14:02:00,2010-11-24 14:02:00,164,0,151.49
18077,9,18,4133.69,5,5,5,555,15,Champions,2009-12-07 11:40:00,2011-12-01 13:32:00,3062,724,229.649444444
18078,218,4,844.6,2,3,3,233,8,At Risk,2010-03-21 15:50:00,2011-05-06 14:32:00,431,411,211.15
18079,46,5,4242.75,4,4,5,445,13,Champions,2010-08-05 12:19:00,2011-10-25 15:27:00,8815,446,848.55
18080,19,2,1231.5,5,2,4,524,11,Potential Loyalists,2011-04-11 10:10:00,2011-11-21 08:02:00,642,224,615.75
18081,37,3,343.45,4,3,2,432,9,Potential Loyalists,2011-07-29 11:56:00,2011-11-03 16:30:00,195,97,114.483333333
18082,26,1,703.37,4,1,3,413,8,Promising,2011-11-14 12:45:00,2011-11-14 12:45:00,621,0,703.37
18083,398,1,470.73,2,1,2,212,5,Hibernating,2010-11-07 11:44:00,2010-11-07 11:44:00,270,0,470.73
18084,17,3,812.93,5,3,3,533,11,Potential Loyalists,2010-11-16 08:09:00,2011-11-23 13:57:00,761,372,270.976666667
18085,331,4,1341.85,2,3,4,234,9,At Risk,2010-03-21 11:57:00,2011-01-13 15:17:00,507,298,335.4625
18086,275,1,101.34,2,1,1,211,4,Hibernating,2011-03-10 13:34:00,2011-03-10 13:34:00,106,0,101.34
18087,291,16,13908.72,2,5,5,255,12,At Risk,2009-12-01 09:43:00,2011-02-22 10:43:00,7774,448,869.295
18088,62,1,167.67,3,1,1,311,5,Need Attention,2011-10-09 13:41:00,2011-10-09 13:41:00,109,0,167.67
18089,447,1,428.45,1,1,2,112,4,Lost,2010-09-19 11:57:00,2010-09-19 11:57:00,95,0,428.45
18090,422,1,349.4,1,1,2,112,4,Lost,2010-10-14 12:32:00,2010-10-14 12:32:00,321,0,349.4
18091,594,1,360.85,1,1,2,112,4,Lost,2010-04-25 13:18:00,2010-04-25 13:18:00,539,0,360.85
18092,3,18,14693.72,5,5,5,555,15,Champions,2009-12-04 12:37:00,2011-12-07 13:14:00,8298,733,816.317777778
18093,94,8,4452.71,3,4,5,345,12,Loyal Customers,2010-03-31 10:27:00,2011-09-07 15:43:00,3429,525,556.58875
18094,82,13,6391.52,3,5,5,355,13,Loyal Customers,2010-01-07 11:16:00,2011-09-19 09:28:00,4164,620,491.655384615
18095,313,5,2303.09,2,4,4,244,10,At Risk,2010-04-19 14:09:00,2011-01-31 12:50:00,1623,287,460.618
18096,12,6,1785.57,5,4,4,544,13,Champions,2010-07-14 14:30:00,2011-11-28 12:44:00,1454,502,297.595
18097,8,11,4663.32,5,5,5,555,15,Champions,2009-12-17 11:06:00,2011-12-02 11:16:00,2740,715,423.938181818
18098,397,1,550.84,2,1,2,212,5,Hibernating,2010-11-08 16:31:00,2010-11-08 16:31:00,217,0,550.84
18099,128,1,168.31,3,1,1,311,5,Need Attention,2011-08-04 15:52:00,2011-08-04 15:52:00,149,0,168.31
18100,551,1,451.56,1,1,2,112,4,Lost,2010-06-07 14:19:00,2010-06-07 14:19:00,440,0,451.56
18101,12,5,629.16,5,4,3,543,12,Loyal Customers,2010-02-03 13:52:00,2011-11-28 13:37:00,250,663,125.832
18102,1,145,580987.04,5,5,5,555,15,Champions,2009-12-01 09:24:00,2011-12-09 11:50:00,181645,738,4006.80717241
18103,550,1,105.8,1,1,1,111,3,Lost,2010-06-08 13:36:00,2010-06-08 13:36:00,23,0,105.8
18104,38,1,754.64,4,1,3,413,8,Promising,2011-11-02 14:07:00,2011-11-02 14:07:00,362,0,754.64
18105,38,1,113.48,4,1,1,411,6,Promising,2011-11-02 12:04:00,2011-11-02 12:04:00,46,0,113.48
18106,330,6,1461.46,2,4,4,244,10,At Risk,2010-01-15 11:36:00,2011-01-14 12:23:00,512,364,243.576666667
18107,443,1,167.13,1,1,1,111,3,Lost,2010-09-23 13:03:00,2010-09-23 13:03:00,66,0,167.13
18108,255,3,848.81,2,3,3,233,8,At Risk,2009-12-02 12:47:00,2011-03-30 13:56:00,261,483,282.936666667
18109,2,38,9616.51,5,5,5,555,15,Champions,2010-07-01 12:13:00,2011-12-08 11:36:00,4830,525,253.066052632
18110,20,2,435.43,5,2,2,522,9,Potential Loyalists,2010-10-24 14:21:00,2011-11-20 12:34:00,186,392,217.715
18111,590,1,405.85,1,1,2,112,4,Lost,2010-04-29 12:58:00,2010-04-29 12:58:00,232,0,405.85
18112,13,4,775.96,5,3,3,533,11,Potential Loyalists,2010-06-06 12:40:00,2011-11-27 14:43:00,447,539,193.99
18113,369,1,76.32,2,1,1,211,4,Hibernating,2010-12-06 12:31:00,2010-12-06 12:31:00,72,0,76.32
18114,291,1,220.1,2,1,1,211,4,Hibernating,2011-02-22 13:20:00,2011-02-22 13:20:00,55,0,220.1
18115,698,1,9.7,1,1,1,111,3,Lost,2010-01-11 11:57:00,2010-01-11 11:57:00,3,0,9.7
18116,68,13,2150.7,3,5,4,354,12,Loyal Customers,2010-10-24 15:29:00,2011-10-03 11:00:00,1263,344,165.438461538
18117,26,1,319.47,4,1,2,412,7,Promising,2011-11-14 12:47:00,2011-11-14 12:47:00,617,0,319.47
18118,11,29,6254.96,5,5,5,555,15,Champions,2010-11-23 13:36:00,2011-11-29 11:32:00,3193,371,215.688275862
18119,368,1,181.12,2,1,1,211,4,Hibernating,2010-12-07 11:59:00,2010-12-07 11:59:00,125,0,181.12
18120,215,1,111.15,2,1,1,211,4,Hibernating,2011-05-09 13:45:00,2011-05-09 13:45:00,31,0,111.15
18121,150,2,673.1,3,2,3,323,8,Promising,2011-07-08 12:14:00,2011-07-13 12:53:00,450,5,336.55
18122,9,6,1824.99,5,4,4,544,13,Champions,2011-07-12 11:37:00,2011-12-01 13:08:00,1224,142,304.165
18123,25,3,684.59,4,3,3,433,10,Potential Loyalists,2010-07-14 12:47:00,2011-11-15 14:23:00,629,489,228.196666667
18124,473,1,111.53,1,1,1,111,3,Lost,2010-08-24 17:21:00,2010-08-24 17:21:00,51,0,111.53
18125,30,4,1142.99,4,3,3,433,10,Potential Loyalists,2011-01-27 15:02:00,2011-11-10 12:29:00,804,287,285.7475
18126,61,1,204.49,3,1,1,311,5,Need Attention,2011-10-10 12:19:00,2011-10-10 12:19:00,138,0,204.49
18127,20,4,561.53,5,3,2,532,10,Potential Loyalists,2010-11-01 13:56:00,2011-11-20 14:05:00,252,384,140.3825
18128,538,1,420.04,1,1,2,112,4,Lost,2010-06-20 13:19:00,2010-06-20 13:19:00,221,0,420.04
18129,244,1,112.55,2,1,1,211,4,Hibernating,2011-04-10 14:16:00,2011-04-10 14:16:00,48,0,112.55
